URL's successfully downloaded,Size of the downloaded file,Number of Outlinks,Content-Type,,,
https://cinema.usc.edu/news/article.cfm?id=12147,23618,77,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=11696,23485,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=11575,30779,77,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12141,22434,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12264,36795,83,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=11929,24323,77,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=11801,25442,97,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=11886,24644,82,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=11645,25239,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=11763,29099,77,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12295,38875,82,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12292,24173,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12294,23514,ication/pdf,,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6492&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,19145,70,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startPage=1&startRow=91&title,56569,138,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33189&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,20085,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26961&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,18926,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=40911&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,19237,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6482&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,19551,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26229&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,19631,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=11&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,18598,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6484&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,21615,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24618&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,19715,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6486&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,20535,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6487&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,18603,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=16304&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,19992,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=36683&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,22652,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=30402&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,17818,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6499&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,18408,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=12636&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,18451,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37967&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,18891,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=22217&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,18810,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=38051&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,18817,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=12702&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,17787,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=36238&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,18220,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6498&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,21344,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6497&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,17819,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=22347&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,19756,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6493&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,19261,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6494&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,19650,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=27195&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,19489,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=40910&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,18243,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=6502&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,19190,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=24301&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,18987,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=4502&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,18653,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=38052&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,18925,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=6590&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,22497,77,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=24215&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,19703,74,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=14177&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,18035,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=37974&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,19537,73,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=26191&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,21287,76,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=51&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,18995,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=12478&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,19583,75,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=33653&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,20427,72,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=38298&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,19146,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=22345&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,18822,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=63&first&id=6606&last&referer=%2Fimap%2Ffaculty.cfm&startpage=1&startrow=1&title,19079,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=45&first&id=4860&last&referer=%2Fabout%2Fstaff.cfm&startpage=1&startrow=1&title,19087,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=45&first&id=39024&last&referer=%2Fabout%2Fstaff.cfm&startpage=1&startrow=1&title,17776,70,text/html,,,
https://cinema.usc.edu/admissions/procedures/animation/PDFs/AnimationFreshmanSupplementals.pdf,152813,0,application/pdf,,,
https://cinema.usc.edu/news/article.cfm?id=9890,22877,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=11626,24462,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=11746,23865,77,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9877,23781,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9876,25884,81,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9875,25653,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9874,25847,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9873,22554,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9872,23057,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9871,22439,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9870,23082,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9849,23364,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9848,25779,79,text/html,,,
ht=1&startrow=271&title,19882,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6652&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=271&title,19344,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37998&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=271&title,18670,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6639&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=271&title,19141,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6646&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=271&title,18406,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24189&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=271&title,19973,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6650&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=271&title,20061,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=15206&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=271&title,18889,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=39879&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=271&title,17950,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6648&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=271&title,20119,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26197&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=61&title,18860,70,text/html,,,
https://cinema.usc.edu/announcements/announcement.cfm,19780,76,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=27&first&id=4952&last&referer=%2Fabout%2Fwarnerbrosstaff.cfm&startpage=1&startrow=1&title,17800,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=27&first&id=26119&last&referer=%2Fabout%2Fwarnerbrosstaff.cfm&startpage=1&startrow=1&title,17794,70,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?s=w,25860,93,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?s=b,22969,83,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?s=c,21332,82,text/html,,,
https://cinema.usc.edu/summer/classes.cfm?s=f,30457,99,text/html,,,
https://cinema.usc.edu/about/tartikofflegacy/press/tartikoff_variety.pdf,130515,0,application/pdf,,,
https://cinema.usc.edu/about/tartikofflegacy/press/tartikoff_thr.pdf,147736,0,application/pdf,,,
https://cinema.usc.edu/news/article.cfm?id=9803,23063,81,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9802,24977,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9769,28019,81,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9801,24326,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9768,27282,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9800,25666,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9767,27833,82,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9766,24344,83,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12709,31298,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12663,29497,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12388,21173,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12664,23311,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12386,31547,81,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12618,27607,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12614,25030,90,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12734,33332,86,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12338,42732,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12695,22580,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12574,32186,77,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12453,23740,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12697,23035,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12455,38140,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12691,23350,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12451,23645,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12446,24584,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12602,23463,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12569,33146,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12562,24457,88,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12682,23855,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12474,23172,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12353,36403,77,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12626,24370,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12508,22858,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12507,30503,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12744,24550,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12624,24017,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12620,25114,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12582,22910,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12460,23133,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12539,23745,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12651,23586,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12376,26768,81,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12412,23208,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12532,24582,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12499,22786,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12411,43905,82,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12649,34279,80,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12407,23906,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12648,22825,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12369,28123,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12525,29576,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12366,23263,81,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12522,22970,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12401,23888,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12521,23317,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=12367,33696,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=9878,22944,78,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=6549&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,23096,82,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=6579&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,19671,75,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=26571&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,20645,75,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=5278&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,18454,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=33&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,22067,73,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=35474&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,20995,79,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=26191&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,21297,76,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=37974&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,19548,73,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=12478&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,19593,75,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=6632&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,20297,77,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=17&first&id=6614&last&referer=%2Fcriticalstudies%2Ffaculty.cfm&startpage=1&startrow=1&title,21372,77,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?dige=1&startrow=1&title,19270,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=2&first&id=22550&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,19809,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=2&first&id=33662&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,21383,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=2&first&id=35018&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,19794,72,text/html,,,
